customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
XXXX-84065-XX,Female,Yes,Yes,Yes,61,No,No,Fiber optic,No,No internet service,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Bank transfer,51.9,7644.66,No
XXXX-84290-XX,Male,No,Yes,No,5,No,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,No,Credit card,54.33,94.58,No
XXXX-84460-XX,Male,No,Yes,No,41,No,No,Fiber optic,No internet service,No internet service,Yes,No internet service,Yes,No,Month-to-month,No,Credit card,39.94,4978.89,No
XXXX-84543-XX,Female,Yes,No,Yes,43,Yes,No,No,No internet service,Yes,No,No internet service,Yes,No internet service,One year,Yes,Credit card,20.82,1767.77,Yes
XXXX-84740-XX,Female,No,No,Yes,9,No,No,DSL,Yes,No,No internet service,Yes,No internet service,Yes,One year,No,Electronic check,112.9,2998.58,Yes
XXXX-85353-XX,Male,No,No,No,73,No,Yes,No,No internet service,No,No internet service,Yes,No,No,Two year,No,Credit card,82.03,3905.13,No
XXXX-85450-XX,Male,No,Yes,No,64,No,Yes,Fiber optic,No,No,No,No,No,No internet service,One year,No,Bank transfer,51.12,5661.08,No
XXXX-85672-XX,Female,Yes,No,Yes,75,No,Yes,Fiber optic,No internet service,No,No internet service,No internet service,No internet service,Yes,Two year,No,Electronic check,88.34,5963.78,No
XXXX-85697-XX,Female,No,No,Yes,28,No,No,Fiber optic,No,No internet service,No internet service,No internet service,No,No internet service,Two year,No,Bank transfer,27.52,1747.24,Yes
XXXX-85703-XX,Male,No,No,No,4,Yes,No,DSL,Yes,No internet service,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,48.19,3868.5,No
XXXX-85745-XX,Male,Yes,Yes,Yes,60,Yes,Yes,No,No internet service,Yes,No,No internet service,No internet service,Yes,Month-to-month,No,Electronic check,56.09,6272.45,No
XXXX-85766-XX,Male,No,Yes,Yes,70,No,No,Fiber optic,No internet service,No,Yes,Yes,No internet service,No,Month-to-month,No,Electronic check,74.56,6136.62,Yes
XXXX-85880-XX,Male,No,No,No,3,Yes,No,No,No,Yes,No internet service,No,No internet service,No internet service,One year,Yes,Mailed check,63.83,2342.59,No
XXXX-86090-XX,Female,No,No,No,40,Yes,No,Fiber optic,No internet service,No,Yes,No internet service,No internet service,No internet service,Two year,No,Mailed check,106.83,3238.14,No
XXXX-86125-XX,Male,Yes,Yes,No,21,Yes,No phone service,Fiber optic,No internet service,No internet service,No,No,No,No internet service,Month-to-month,No,Mailed check,60.44,528.4,Yes
XXXX-86213-XX,Male,No,No,No,12,No,No,Fiber optic,Yes,No,Yes,No,No internet service,Yes,Two year,Yes,Mailed check,114.6,8731.12,No
XXXX-86323-XX,Male,No,Yes,No,32,No,Yes,Fiber optic,No,No internet service,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,112.31,2402.78,Yes
XXXX-86429-XX,Male,No,No,No,27,No,No,Fiber optic,No,No,No internet service,No,No internet service,No,One year,No,Bank transfer,59.5,2362.06,No
XXXX-86539-XX,Female,No,No,Yes,66,Yes,No,No,No internet service,No,No,Yes,No internet service,No,Month-to-month,No,Mailed check,76.58,7526.6,Yes
XXXX-86552-XX,Male,No,No,Yes,26,No,Yes,No,No internet service,Yes,No,Yes,Yes,Yes,Two year,No,Mailed check,27.08,7141.08,No
XXXX-86797-XX,Female,No,Yes,No,64,No,No phone service,Fiber optic,No internet service,No internet service,Yes,No internet service,No,No internet service,One year,Yes,Bank transfer,56.32,4223.39,Yes
XXXX-86820-XX,Male,Yes,No,No,78,Yes,No,DSL,No,Yes,Yes,No,No internet service,No,Month-to-month,Yes,Electronic check,86.38,672.69,Yes
XXXX-87052-XX,Female,Yes,No,No,36,Yes,Yes,No,Yes,No internet service,Yes,No,No,No,One year,No,Electronic check,53.85,5440.73,Yes
XXXX-87149-XX,Female,Yes,Yes,No,14,No,No phone service,DSL,No,Yes,No internet service,Yes,No internet service,No,One year,No,Mailed check,36.93,6465.15,Yes
XXXX-87189-XX,Female,Yes,No,No,12,No,No,Fiber optic,No,No,Yes,Yes,No internet service,No,Two year,No,Electronic check,48.62,3650.73,Yes
XXXX-87371-XX,Female,Yes,Yes,No,47,No,No,No,Yes,No internet service,No,No,Yes,No internet service,Two year,No,Bank transfer,92.13,6995.95,Yes
XXXX-87373-XX,Male,Yes,Yes,Yes,66,Yes,No phone service,DSL,No internet service,No internet service,Yes,Yes,No,No,One year,No,Mailed check,47.39,2467.33,No
XXXX-87505-XX,Male,Yes,No,No,66,Yes,No,No,Yes,No,Yes,No,No,Yes,One year,No,Bank transfer,19.14,8023.24,No
XXXX-87575-XX,Female,Yes,No,Yes,5,No,No,No,No,No internet service,No,No,No internet service,No,One year,Yes,Mailed check,22.53,6806.28,Yes
XXXX-87709-XX,Female,No,No,Yes,10,No,No,DSL,No internet service,Yes,Yes,No internet service,Yes,Yes,Two year,No,Electronic check,61.85,4105.06,Yes
XXXX-87735-XX,Male,No,No,No,74,Yes,No,DSL,No,No internet service,Yes,No internet service,No,No,Month-to-month,No,Bank transfer,111.8,1066.57,Yes
XXXX-88069-XX,Female,Yes,Yes,No,18,No,No,Fiber optic,No,No,No internet service,No,No internet service,No,Two year,No,Mailed check,99.42,3342.63,No
XXXX-88477-XX,Female,No,No,No,7,Yes,No phone service,No,No,No internet service,No internet service,No,Yes,No internet service,One year,No,Electronic check,27.69,4539.37,Yes
XXXX-88587-XX,Female,Yes,No,No,22,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,65.97,3734.53,No
XXXX-88603-XX,Female,No,No,No,71,Yes,Yes,No,Yes,No internet service,No,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,58.71,8901.89,No
XXXX-88657-XX,Female,No,Yes,No,48,No,No,DSL,No,Yes,No internet service,Yes,No,Yes,One year,Yes,Credit card,98.36,7450.78,No
XXXX-88752-XX,Male,No,Yes,No,2,No,No,Fiber optic,No internet service,No internet service,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,27.17,1249.95,Yes
XXXX-88781-XX,Female,Yes,No,No,16,No,Yes,Fiber optic,No internet service,No,No,Yes,Yes,Yes,Two year,No,Mailed check,31.61,1974.64,Yes
XXXX-88832-XX,Female,Yes,Yes,No,47,No,No phone service,No,No,No internet service,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,86.55,2677.51,Yes
XXXX-88859-XX,Female,Yes,Yes,No,15,No,No phone service,DSL,Yes,Yes,No,No internet service,Yes,Yes,Month-to-month,No,Mailed check,42.15,6735.03,Yes
XXXX-88953-XX,Male,No,Yes,No,2,No,No phone service,No,No,Yes,Yes,Yes,No,Yes,One year,Yes,Mailed check,72.17,7880.46,No
XXXX-89104-XX,Male,Yes,Yes,Yes,53,Yes,No,Fiber optic,Yes,Yes,Yes,No internet service,No internet service,No,One year,Yes,Electronic check,31.28,7015.32,Yes
XXXX-89239-XX,Male,Yes,No,No,36,No,No phone service,DSL,No internet service,Yes,Yes,No,No,No internet service,One year,No,Credit card,70.12,3095.05,Yes
XXXX-89252-XX,Female,Yes,No,No,47,No,No,No,No internet service,Yes,No internet service,No,No,No,Month-to-month,Yes,Credit card,101.03,7958.95,No
XXXX-89309-XX,Female,Yes,No,No,0,Yes,Yes,Fiber optic,No,No internet service,No,No internet service,Yes,No internet service,Month-to-month,No,Credit card,118.57,7673.08,No
XXXX-89459-XX,Male,Yes,No,No,34,Yes,No,No,No,Yes,Yes,No internet service,No internet service,No,Month-to-month,No,Mailed check,100.45,3483.88,No
XXXX-89575-XX,Male,No,No,Yes,12,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No internet service,No internet service,No,Month-to-month,No,Credit card,51.05,2482.08,No
XXXX-89579-XX,Male,Yes,No,Yes,39,No,No phone service,No,No internet service,No,No,No,Yes,Yes,Two year,Yes,Electronic check,91.63,786.61,Yes
XXXX-89605-XX,Male,No,Yes,Yes,72,Yes,No,DSL,No internet service,No internet service,No internet service,No,No,Yes,Two year,Yes,Bank transfer,80.21,1929.36,Yes
XXXX-89634-XX,Male,No,Yes,Yes,47,Yes,Yes,Fiber optic,No,No internet service,No,No internet service,No,Yes,Month-to-month,Yes,Electronic check,18.79,2420.76,No
XXXX-89714-XX,Female,No,Yes,Yes,29,Yes,No,DSL,Yes,No internet service,No,No,No internet service,No,One year,No,Electronic check,20.13,1624.78,No
XXXX-89767-XX,Female,No,Yes,No,7,Yes,No,DSL,No,No,No,No,No internet service,No,Month-to-month,Yes,Bank transfer,33.87,4675.3,Yes
XXXX-89905-XX,Female,No,Yes,Yes,37,No,No,Fiber optic,Yes,Yes,No internet service,Yes,No internet service,No internet service,One year,Yes,Credit card,112.51,4983.67,Yes
XXXX-89909-XX,Male,No,Yes,No,68,Yes,Yes,DSL,No,No,Yes,Yes,No internet service,No,One year,No,Bank transfer,97.52,1955.58,No
XXXX-90038-XX,Male,Yes,No,Yes,51,No,Yes,Fiber optic,Yes,Yes,Yes,No internet service,No internet service,No internet service,One year,No,Mailed check,53.33,4598.67,Yes
XXXX-90077-XX,Male,No,Yes,No,5,No,No,DSL,No,No,No,No internet service,No internet service,No,Month-to-month,Yes,Credit card,52.14,8795.63,Yes
XXXX-90135-XX,Male,No,Yes,No,25,No,Yes,No,No internet service,No internet service,No,No internet service,No,Yes,Month-to-month,Yes,Bank transfer,77.27,1970.97,Yes
XXXX-90219-XX,Female,No,No,Yes,47,No,No,Fiber optic,No,No,Yes,No,Yes,No internet service,Two year,Yes,Mailed check,35.85,4106.36,Yes
XXXX-90356-XX,Male,No,Yes,Yes,57,No,Yes,No,No,No,Yes,No,Yes,No,Two year,Yes,Credit card,60.4,6067.06,No
XXXX-90623-XX,Male,No,No,No,75,Yes,No phone service,Fiber optic,No internet service,Yes,No,No,Yes,No internet service,Two year,No,Mailed check,62.89,2455.99,Yes
XXXX-90642-XX,Male,Yes,No,Yes,47,Yes,No phone service,DSL,No,Yes,Yes,No,Yes,No,Two year,No,Electronic check,34.79,2251.85,Yes
XXXX-90719-XX,Male,No,No,Yes,20,Yes,No phone service,Fiber optic,No,Yes,Yes,No internet service,Yes,No,Month-to-month,Yes,Mailed check,113.47,231.05,Yes
XXXX-90738-XX,Female,No,No,Yes,52,No,Yes,Fiber optic,No,No,Yes,No internet service,No internet service,No,One year,Yes,Electronic check,72.09,3312.67,Yes
XXXX-91264-XX,Female,Yes,Yes,No,31,Yes,Yes,DSL,No internet service,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,111.32,7648.9,Yes
XXXX-91317-XX,Male,No,No,Yes,49,Yes,No,No,No,No internet service,Yes,No,Yes,No,Month-to-month,Yes,Credit card,119.18,7128.33,Yes
XXXX-91449-XX,Female,Yes,Yes,Yes,17,No,No phone service,Fiber optic,No,No,No,No,No internet service,Yes,Two year,No,Credit card,119.77,5525.39,No
XXXX-91734-XX,Female,No,No,No,4,Yes,No phone service,No,Yes,Yes,Yes,Yes,No internet service,No,One year,No,Mailed check,43.72,3403.84,Yes
XXXX-91818-XX,Male,Yes,No,Yes,60,Yes,Yes,DSL,No,No,No internet service,No,No,No internet service,Month-to-month,Yes,Bank transfer,107.84,7894.1,Yes
XXXX-92018-XX,Male,Yes,No,Yes,75,Yes,No phone service,DSL,No,No,No,No,No internet service,No,Month-to-month,No,Bank transfer,77.94,3858.51,Yes
XXXX-92074-XX,Male,No,Yes,No,12,No,Yes,DSL,No,No internet service,No,Yes,Yes,Yes,One year,Yes,Credit card,118.1,3211.94,Yes
XXXX-92152-XX,Female,Yes,No,No,11,Yes,No phone service,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,97.56,5178.42,Yes
XXXX-92180-XX,Male,No,No,No,44,No,No phone service,DSL,No internet service,No,Yes,Yes,No internet service,No internet service,Month-to-month,Yes,Bank transfer,32.47,1669.98,No
XXXX-92386-XX,Male,Yes,No,Yes,8,No,No,Fiber optic,No internet service,Yes,No internet service,No,No,No,One year,No,Electronic check,115.21,655.92,Yes
XXXX-92558-XX,Male,No,Yes,No,30,No,No,No,No internet service,Yes,No internet service,Yes,Yes,No,Month-to-month,No,Bank transfer,58.6,7940.25,Yes
XXXX-92637-XX,Female,No,Yes,Yes,22,Yes,No,Fiber optic,No,No internet service,Yes,No internet service,No,No,One year,No,Electronic check,47.24,1113.33,No
XXXX-92745-XX,Male,No,No,No,38,No,No phone service,Fiber optic,Yes,No internet service,Yes,No internet service,No internet service,No,One year,No,Mailed check,19.82,7583.05,No
XXXX-92750-XX,Male,Yes,Yes,Yes,72,No,No,No,No internet service,Yes,Yes,No internet service,No,No internet service,One year,No,Mailed check,86.72,5350.59,Yes
XXXX-92798-XX,Female,Yes,No,Yes,75,No,Yes,DSL,No,Yes,No,No internet service,Yes,No,One year,No,Bank transfer,66,5555.98,No
XXXX-92838-XX,Male,Yes,Yes,Yes,67,Yes,No phone service,DSL,No internet service,No,No,Yes,No internet service,Yes,One year,Yes,Bank transfer,91.26,1043.16,Yes
XXXX-92844-XX,Male,No,Yes,Yes,29,No,No,No,No internet service,No internet service,No,Yes,Yes,No,One year,No,Bank transfer,53.25,6500.23,Yes
XXXX-92848-XX,Female,Yes,No,No,25,Yes,No phone service,Fiber optic,Yes,No internet service,No,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,48.48,7148.03,No
XXXX-92873-XX,Male,No,No,No,72,No,No phone service,DSL,No internet service,No,No,No,No internet service,No,Two year,No,Mailed check,56.51,7389.66,No
XXXX-92948-XX,Male,Yes,Yes,Yes,66,Yes,No,No,No,Yes,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,40.05,6038.27,No
XXXX-92986-XX,Female,Yes,Yes,Yes,15,Yes,No phone service,DSL,Yes,No,No,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,73.44,3394.32,No
XXXX-92989-XX,Female,No,No,Yes,77,No,No phone service,No,No,No internet service,No,Yes,Yes,No internet service,One year,Yes,Bank transfer,49.89,1711.35,No
XXXX-93042-XX,Male,No,No,No,78,Yes,Yes,No,No internet service,No internet service,No,No internet service,Yes,Yes,Month-to-month,No,Mailed check,110.44,5962.65,Yes
XXXX-93104-XX,Female,Yes,No,Yes,9,No,Yes,DSL,No,No,No internet service,No internet service,No,No,One year,No,Credit card,99.47,7894.09,No
XXXX-93211-XX,Male,No,No,Yes,35,Yes,No phone service,DSL,No,No internet service,Yes,No internet service,No internet service,No,Month-to-month,Yes,Mailed check,57.74,7136.67,Yes
XXXX-93251-XX,Male,No,Yes,No,0,No,No phone service,Fiber optic,Yes,No,No,No internet service,No,Yes,Two year,No,Electronic check,119.3,494.37,Yes
XXXX-93285-XX,Female,Yes,No,Yes,33,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,No,Yes,Yes,One year,Yes,Credit card,29.79,2801.76,No
XXXX-93460-XX,Male,Yes,No,No,21,Yes,No phone service,Fiber optic,No internet service,No,No internet service,Yes,Yes,No,Two year,Yes,Bank transfer,50.78,753.7,No
XXXX-93524-XX,Male,No,No,No,11,No,No phone service,DSL,No,No internet service,No internet service,No internet service,No,No,One year,Yes,Bank transfer,18.47,8463.3,No
XXXX-93613-XX,Male,Yes,No,Yes,78,Yes,No,Fiber optic,No internet service,No internet service,Yes,Yes,No internet service,Yes,Two year,No,Credit card,102.8,6117.75,Yes
XXXX-93763-XX,Male,No,No,Yes,46,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,No internet service,No,Yes,Two year,No,Mailed check,37.09,833.46,Yes
XXXX-93807-XX,Male,Yes,Yes,Yes,5,No,No,DSL,No,Yes,No internet service,No,Yes,Yes,Month-to-month,No,Credit card,28.21,5916.47,No
XXXX-93879-XX,Female,No,No,Yes,21,Yes,Yes,No,Yes,No internet service,No internet service,Yes,Yes,No internet service,Month-to-month,No,Bank transfer,53.82,958.48,No
XXXX-94076-XX,Female,No,No,No,79,Yes,No,Fiber optic,No,No,Yes,No internet service,No,Yes,Month-to-month,Yes,Credit card,87.23,6457.2,No
XXXX-94471-XX,Male,No,No,No,27,Yes,No phone service,No,Yes,No internet service,Yes,Yes,No internet service,No internet service,Month-to-month,Yes,Mailed check,88.82,2645.12,Yes
XXXX-94478-XX,Male,No,No,Yes,67,No,Yes,Fiber optic,No internet service,Yes,No internet service,Yes,No internet service,No internet service,One year,Yes,Credit card,76.59,5619.1,No
XXXX-94555-XX,Male,No,Yes,Yes,49,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,96.92,3330.72,Yes
XXXX-94651-XX,Female,No,Yes,Yes,44,No,Yes,DSL,No internet service,Yes,No internet service,No internet service,No internet service,Yes,Two year,No,Credit card,87.25,1039.72,No
XXXX-94654-XX,Male,No,No,Yes,46,Yes,No,DSL,No internet service,No,No,Yes,No,No,One year,No,Mailed check,90.73,877.92,Yes
XXXX-94659-XX,Female,Yes,Yes,No,53,Yes,No phone service,DSL,No,No,No,No internet service,No internet service,No internet service,One year,Yes,Mailed check,101.95,7840.6,No
XXXX-94664-XX,Male,Yes,Yes,Yes,72,Yes,No,Fiber optic,Yes,No,No internet service,Yes,No internet service,No internet service,One year,Yes,Credit card,106.67,2614.21,Yes
XXXX-94665-XX,Male,No,Yes,Yes,70,No,No phone service,DSL,No,No internet service,Yes,Yes,No internet service,No internet service,Month-to-month,No,Bank transfer,76.22,6611.9,Yes
XXXX-94717-XX,Female,Yes,No,Yes,60,Yes,No phone service,No,No internet service,No,No,No internet service,No internet service,No,Two year,No,Bank transfer,29.33,773.89,No
XXXX-94791-XX,Female,Yes,No,Yes,35,No,Yes,No,Yes,Yes,No,No,No internet service,No,One year,Yes,Credit card,39.03,1116.33,No
XXXX-94896-XX,Female,Yes,No,Yes,15,Yes,No phone service,DSL,No,No internet service,No,No,No,Yes,Month-to-month,Yes,Mailed check,66.39,317.9,No
XXXX-95067-XX,Female,Yes,Yes,No,8,No,No,Fiber optic,No internet service,No internet service,Yes,Yes,No,No,Two year,No,Electronic check,118.57,2718.73,No
XXXX-95305-XX,Male,No,No,Yes,10,No,Yes,DSL,No internet service,Yes,Yes,No,No,No internet service,Two year,Yes,Mailed check,80.07,2159.6,No
XXXX-95314-XX,Female,Yes,No,No,27,Yes,Yes,Fiber optic,No internet service,Yes,No,Yes,Yes,No,One year,No,Electronic check,78.96,2958.18,Yes
XXXX-95392-XX,Female,Yes,No,Yes,78,No,Yes,DSL,No,No,No internet service,No,Yes,No,One year,No,Mailed check,34.49,518.31,Yes
XXXX-95616-XX,Female,No,Yes,No,56,No,No phone service,Fiber optic,No internet service,No internet service,Yes,No,No,No internet service,Two year,Yes,Bank transfer,41.29,5240.43,No
XXXX-95655-XX,Female,No,No,No,45,No,No,Fiber optic,No,No internet service,Yes,No internet service,No internet service,Yes,One year,No,Bank transfer,67.4,2581.97,No
XXXX-95981-XX,Male,Yes,No,No,33,No,Yes,No,No,Yes,Yes,Yes,Yes,No internet service,One year,No,Electronic check,109.37,4810.91,No
XXXX-95999-XX,Female,Yes,Yes,Yes,17,No,No phone service,No,Yes,No internet service,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer,69.65,6495.8,Yes
XXXX-96027-XX,Male,No,Yes,No,37,Yes,Yes,No,Yes,Yes,No,No internet service,No internet service,No internet service,One year,Yes,Electronic check,34.36,8609.81,No
XXXX-96188-XX,Female,No,Yes,Yes,61,Yes,No phone service,Fiber optic,No internet service,No,No internet service,Yes,Yes,No internet service,Two year,Yes,Electronic check,58.87,6722.84,Yes
XXXX-96202-XX,Male,Yes,No,Yes,68,No,Yes,Fiber optic,No,No,No internet service,Yes,Yes,No,Month-to-month,Yes,Credit card,82.03,1924.89,Yes
XXXX-96416-XX,Female,Yes,Yes,Yes,33,Yes,No,No,No,Yes,No internet service,No,No,No internet service,Two year,No,Mailed check,115.33,4555.95,No
XXXX-96672-XX,Female,No,No,No,26,Yes,No,Fiber optic,No,Yes,No,No,No internet service,Yes,Two year,Yes,Mailed check,55.23,7493.39,No
XXXX-96704-XX,Male,No,No,No,39,Yes,No,DSL,Yes,No,No internet service,No,No internet service,No,Two year,Yes,Electronic check,90.43,1975.84,Yes
XXXX-96769-XX,Male,No,No,Yes,66,Yes,No phone service,Fiber optic,Yes,No,Yes,No internet service,No,Yes,One year,Yes,Electronic check,101.75,6111.59,Yes
XXXX-96779-XX,Male,Yes,No,No,25,Yes,No phone service,No,No,No,No,No,No,No,Two year,No,Mailed check,118.91,5941.4,No
XXXX-96807-XX,Male,No,No,No,17,No,Yes,Fiber optic,Yes,Yes,Yes,No internet service,No internet service,Yes,One year,No,Credit card,89.42,1611.34,No
XXXX-96831-XX,Female,Yes,Yes,Yes,34,Yes,No phone service,DSL,No internet service,No internet service,No internet service,No internet service,No,No,Month-to-month,Yes,Credit card,38.16,5313.76,No
XXXX-96900-XX,Female,No,Yes,Yes,45,No,Yes,No,Yes,Yes,No,No,No,Yes,One year,No,Credit card,43.57,8237.39,No
XXXX-97044-XX,Male,Yes,Yes,Yes,7,No,Yes,No,No internet service,No internet service,No,No internet service,No,No,Month-to-month,No,Bank transfer,86.41,1363.74,No
XXXX-97054-XX,Female,No,No,Yes,77,Yes,No,No,No,No,No internet service,No internet service,No,No internet service,One year,No,Bank transfer,86.42,5843.51,Yes
XXXX-97092-XX,Male,No,No,Yes,40,Yes,No phone service,No,Yes,No,No internet service,Yes,No,No internet service,Month-to-month,No,Bank transfer,103.33,5722.52,No
XXXX-97142-XX,Female,No,Yes,No,28,No,No phone service,No,No,No internet service,No internet service,Yes,No,No,Month-to-month,Yes,Mailed check,60.5,7923.36,No
XXXX-97235-XX,Male,Yes,No,Yes,19,No,No phone service,DSL,No internet service,No internet service,No,No internet service,No,Yes,Month-to-month,No,Mailed check,25.42,1941.38,No
XXXX-97313-XX,Male,Yes,Yes,Yes,74,Yes,No phone service,DSL,Yes,No internet service,Yes,Yes,No internet service,Yes,Two year,No,Credit card,79.14,7301.17,Yes
XXXX-97369-XX,Female,No,Yes,Yes,78,No,Yes,Fiber optic,Yes,No internet service,Yes,No,No internet service,Yes,Month-to-month,No,Mailed check,42.53,42.7,No
XXXX-97388-XX,Male,Yes,No,Yes,9,Yes,Yes,Fiber optic,No,Yes,No internet service,No,Yes,No,One year,Yes,Mailed check,117.88,1647.61,Yes
XXXX-97455-XX,Male,Yes,No,Yes,53,No,Yes,DSL,Yes,No,Yes,No internet service,No,Yes,One year,Yes,Electronic check,86.13,6148.66,No
XXXX-97498-XX,Female,No,No,No,55,No,Yes,DSL,Yes,No internet service,No internet service,Yes,No internet service,Yes,Two year,Yes,Mailed check,22.28,5200.76,No
XXXX-97505-XX,Male,Yes,Yes,No,74,No,No phone service,No,Yes,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer,118.17,4058.55,Yes
XXXX-97508-XX,Female,No,No,No,4,No,No,Fiber optic,No internet service,No internet service,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,83.23,1964.09,Yes
XXXX-97538-XX,Male,No,Yes,No,42,Yes,Yes,DSL,Yes,Yes,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Mailed check,62.23,7384.13,Yes
XXXX-97545-XX,Female,Yes,No,No,28,No,No phone service,No,No internet service,No,No,No,No internet service,Yes,One year,Yes,Credit card,79.72,4516.78,Yes
XXXX-97731-XX,Male,No,No,No,34,No,No,DSL,No,Yes,Yes,Yes,No internet service,No internet service,One year,Yes,Electronic check,82.23,5993.53,Yes
XXXX-97886-XX,Female,No,Yes,Yes,37,Yes,No,No,Yes,No,No internet service,Yes,Yes,No,Two year,Yes,Credit card,31.42,7647.81,No
XXXX-97897-XX,Female,Yes,Yes,No,16,Yes,Yes,Fiber optic,No,No internet service,Yes,No,No internet service,Yes,One year,No,Electronic check,65.87,273.82,No
XXXX-97922-XX,Female,No,Yes,Yes,61,Yes,No,DSL,Yes,No internet service,No internet service,No internet service,No internet service,No,One year,No,Electronic check,19.12,6151.04,No
XXXX-97939-XX,Female,Yes,Yes,No,64,Yes,Yes,DSL,No,Yes,Yes,No internet service,No,No internet service,Month-to-month,No,Mailed check,80.17,4397.22,No
XXXX-97958-XX,Male,Yes,Yes,Yes,58,No,Yes,No,Yes,No,Yes,No internet service,No internet service,No,One year,No,Electronic check,18.38,4613.15,No
XXXX-98092-XX,Female,Yes,Yes,No,32,No,Yes,Fiber optic,No,No,No internet service,No internet service,No internet service,No,One year,No,Credit card,21.82,1235.7,Yes
XXXX-98223-XX,Male,Yes,No,Yes,42,No,No phone service,No,No,Yes,No internet service,Yes,Yes,No,One year,No,Electronic check,60.4,3036.51,Yes
XXXX-98236-XX,Male,No,No,Yes,65,Yes,Yes,DSL,Yes,Yes,No internet service,No internet service,No,Yes,One year,No,Bank transfer,116.72,51.47,No
XXXX-98461-XX,Female,No,No,Yes,38,No,No phone service,Fiber optic,No,No,Yes,No,No internet service,No internet service,One year,No,Bank transfer,107.03,696.39,Yes
XXXX-98464-XX,Female,Yes,No,Yes,58,No,No,DSL,Yes,No internet service,No,Yes,Yes,No internet service,Two year,No,Credit card,48.2,6126.95,No
XXXX-98614-XX,Male,Yes,No,No,20,Yes,No phone service,Fiber optic,No internet service,Yes,No,No,Yes,No internet service,One year,No,Bank transfer,104.93,8731.29,No
XXXX-98668-XX,Male,No,Yes,Yes,45,No,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,56.92,4656.73,No
XXXX-98726-XX,Male,No,Yes,Yes,3,Yes,No phone service,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,63.96,2325.54,Yes
XXXX-98858-XX,Female,No,Yes,Yes,5,No,No,Fiber optic,No internet service,Yes,Yes,Yes,No,No internet service,Month-to-month,No,Mailed check,20.55,8186.06,No
XXXX-98869-XX,Male,Yes,Yes,No,65,No,No,Fiber optic,No internet service,Yes,Yes,No internet service,No,No internet service,Month-to-month,Yes,Credit card,58.59,7056.93,No
XXXX-98891-XX,Male,Yes,No,No,61,No,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,95.06,5175.97,Yes
XXXX-99045-XX,Male,Yes,No,Yes,46,Yes,No phone service,Fiber optic,No internet service,Yes,No,Yes,No internet service,No internet service,Month-to-month,No,Mailed check,114.16,759.53,Yes
XXXX-99084-XX,Female,No,No,No,60,No,No phone service,Fiber optic,No internet service,No internet service,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,117.08,1743.15,Yes
XXXX-99112-XX,Male,No,Yes,Yes,31,Yes,No phone service,DSL,No internet service,No internet service,No,Yes,No internet service,No,Month-to-month,No,Mailed check,109.24,6814.21,No
XXXX-99135-XX,Female,No,Yes,Yes,21,No,No,Fiber optic,No internet service,No,No,Yes,Yes,Yes,One year,No,Bank transfer,104.83,4182.33,Yes
XXXX-99339-XX,Male,No,No,Yes,46,Yes,No phone service,DSL,No internet service,No internet service,No,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,112.75,4421.27,Yes
XXXX-99474-XX,Male,No,Yes,Yes,3,Yes,Yes,DSL,No internet service,No internet service,Yes,No internet service,No,Yes,Month-to-month,Yes,Credit card,109.97,633.8,Yes
XXXX-99475-XX,Female,Yes,Yes,No,77,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,No,No,No internet service,Two year,No,Electronic check,110.98,3747.4,No
XXXX-99480-XX,Female,Yes,No,Yes,25,No,No phone service,No,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,68.58,4360.52,Yes
